城市	日期	污染指数	首要污染物	空气质量级别	空气质量状况	年	月	日 
兰州	2001-5-1	279	可吸入颗粒物	Ⅳ2	中度重污染	2001	5	2
兰州	2001-5-2	172	可吸入颗粒物	Ⅲ2	轻度污染	2001	5	3
兰州	2001-5-3	173	可吸入颗粒物	Ⅲ2	轻度污染	2001	5	4
兰州	2001-5-4	125	可吸入颗粒物	Ⅲ1	轻微污染	2001	5	5
兰州	2001-5-5	143	可吸入颗粒物	Ⅲ1	轻微污染	2001	5	6
兰州	2001-5-6	174	可吸入颗粒物	Ⅲ2	轻度污染	2001	5	7
兰州	2001-5-7	73	可吸入颗粒物	Ⅱ	良	2001	5	8
兰州	2001-5-8	55	可吸入颗粒物	Ⅱ	良	2001	5	9
兰州	2001-5-9	87	可吸入颗粒物	Ⅱ	良	2001	5	10
兰州	2001-5-10	114	可吸入颗粒物	Ⅲ1	轻微污染	2001	5	11
兰州	2001-5-11	79	可吸入颗粒物	Ⅱ	良	2001	5	12
兰州	2001-5-12	146	可吸入颗粒物	Ⅲ1	轻微污染	2001	5	13
兰州	2001-5-13	134	可吸入颗粒物	Ⅲ1	轻微污染	2001	5	14
兰州	2001-5-14	175	可吸入颗粒物	Ⅲ2	轻度污染	2001	5	15
兰州	2001-5-15	78	可吸入颗粒物	Ⅱ	良	2001	5	16
兰州	2001-5-16	122	可吸入颗粒物	Ⅲ1	轻微污染	2001	5	17
兰州	2001-5-17	134	可吸入颗粒物	Ⅲ1	轻微污染	2001	5	18
兰州	2001-5-18	114	可吸入颗粒物	Ⅲ1	轻微污染	2001	5	19
兰州	2001-5-19	130	可吸入颗粒物	Ⅲ1	轻微污染	2001	5	20
兰州	2001-5-20	68	可吸入颗粒物	Ⅱ	良	2001	5	21
兰州	2001-5-21	158	可吸入颗粒物	Ⅲ2	轻度污染	2001	5	22
兰州	2001-5-22	122	可吸入颗粒物	Ⅲ1	轻微污染	2001	5	23
兰州	2001-5-23	186	可吸入颗粒物	Ⅲ2	轻度污染	2001	5	24
兰州	2001-5-24	100	可吸入颗粒物	Ⅱ	良	2001	5	25
兰州	2001-5-25	63	可吸入颗粒物	Ⅱ	良	2001	5	26
兰州	2001-5-26	83	可吸入颗粒物	Ⅱ	良	2001	5	27
兰州	2001-5-27	64	可吸入颗粒物	Ⅱ	良	2001	5	28
兰州	2001-5-28	71	可吸入颗粒物	Ⅱ	良	2001	5	29
兰州	2001-5-29	52	二氧化硫	Ⅱ	良	2001	5	30
兰州	2001-5-30	53	可吸入颗粒物	Ⅱ	良	2001	5	31
兰州	2001-5-31	78	可吸入颗粒物	Ⅱ	良	2001	6	1
兰州	2001-6-1	107	可吸入颗粒物	Ⅲ1	轻微污染	2001	6	2
兰州	2001-6-2	94	可吸入颗粒物	Ⅱ	良	2001	6	3
兰州	2001-6-3	76	可吸入颗粒物	Ⅱ	良	2001	6	4
兰州	2001-6-4	148	可吸入颗粒物	Ⅲ1	轻微污染	2001	6	5
兰州	2001-6-5	138	可吸入颗粒物	Ⅲ1	轻微污染	2001	6	6
兰州	2001-6-6	184	可吸入颗粒物	Ⅲ2	轻度污染	2001	6	7
兰州	2001-6-7	120	可吸入颗粒物	Ⅲ1	轻微污染	2001	6	8
兰州	2001-6-8	84	可吸入颗粒物	Ⅱ	良	2001	6	9
兰州	2001-6-9	85	可吸入颗粒物	Ⅱ	良	2001	6	10
兰州	2001-6-10	99	可吸入颗粒物	Ⅱ	良	2001	6	11
兰州	2001-6-11	62	可吸入颗粒物	Ⅱ	良	2001	6	12
兰州	2001-6-12	61	可吸入颗粒物	Ⅱ	良	2001	6	13
兰州	2001-6-13	97	可吸入颗粒物	Ⅱ	良	2001	6	14
兰州	2001-6-14	146	可吸入颗粒物	Ⅲ1	轻微污染	2001	6	15
兰州	2001-6-15	133	可吸入颗粒物	Ⅲ1	轻微污染	2001	6	16
兰州	2001-6-16	69	可吸入颗粒物	Ⅱ	良	2001	6	17
兰州	2001-6-17	63	可吸入颗粒物	Ⅱ	良	2001	6	18
兰州	2001-6-18	87	可吸入颗粒物	Ⅱ	良	2001	6	19
兰州	2001-6-19	81	可吸入颗粒物	Ⅱ	良	2001	6	20
兰州	2001-6-20	44	--	Ⅰ	优	2001	6	21
兰州	2001-6-21	46	--	Ⅰ	优	2001	6	22
兰州	2001-6-22	94	可吸入颗粒物	Ⅱ	良	2001	6	23
兰州	2001-6-23	104	可吸入颗粒物	Ⅲ1	轻微污染	2001	6	24
兰州	2001-6-24	104	可吸入颗粒物	Ⅲ1	轻微污染	2001	6	25
兰州	2001-6-25	81	可吸入颗粒物	Ⅱ	良	2001	6	26
兰州	2001-6-26	66	可吸入颗粒物	Ⅱ	良	2001	6	27
兰州	2001-6-27	83	可吸入颗粒物	Ⅱ	良	2001	6	28
兰州	2001-6-28	97	可吸入颗粒物	Ⅱ	良	2001	6	29
兰州	2001-6-29	71	可吸入颗粒物	Ⅱ	良	2001	6	30
兰州	2001-6-30	109	可吸入颗粒物	Ⅲ1	轻微污染	2001	7	1
兰州	2001-7-1	124	可吸入颗粒物	Ⅲ1	轻微污染	2001	7	2
兰州	2001-7-2	80	可吸入颗粒物	Ⅱ	良	2001	7	3
兰州	2001-7-3	95	可吸入颗粒物	Ⅱ	良	2001	7	4
兰州	2001-7-4	111	可吸入颗粒物	Ⅲ1	轻微污染	2001	7	5
兰州	2001-7-5	70	可吸入颗粒物	Ⅱ	良	2001	7	6
兰州	2001-7-6	65	可吸入颗粒物	Ⅱ	良	2001	7	7
兰州	2001-7-7	451	可吸入颗粒物	Ⅴ	重度污染	2001	7	8
兰州	2001-7-8	104	可吸入颗粒物	Ⅲ1	轻微污染	2001	7	9
兰州	2001-7-9	102	可吸入颗粒物	Ⅲ1	轻微污染	2001	7	10
兰州	2001-7-10	89	可吸入颗粒物	Ⅱ	良	2001	7	11
兰州	2001-7-11	147	可吸入颗粒物	Ⅲ1	轻微污染	2001	7	12
兰州	2001-7-12	82	可吸入颗粒物	Ⅱ	良	2001	7	13
兰州	2001-7-13	108	可吸入颗粒物	Ⅲ1	轻微污染	2001	7	14
兰州	2001-7-14	115	可吸入颗粒物	Ⅲ1	轻微污染	2001	7	15
兰州	2001-7-15	85	可吸入颗粒物	Ⅱ	良	2001	7	16
兰州	2001-7-16	80	可吸入颗粒物	Ⅱ	良	2001	7	17
兰州	2001-7-17	78	可吸入颗粒物	Ⅱ	良	2001	7	18
兰州	2001-7-18	85	可吸入颗粒物	Ⅱ	良	2001	7	19
兰州	2001-7-19	66	可吸入颗粒物	Ⅱ	良	2001	7	20
兰州	2001-7-20	129	可吸入颗粒物	Ⅲ1	轻微污染	2001	7	21
兰州	2001-7-21	131	可吸入颗粒物	Ⅲ1	轻微污染	2001	7	22
兰州	2001-7-22	118	可吸入颗粒物	Ⅲ1	轻微污染	2001	7	23
兰州	2001-7-23	106	可吸入颗粒物	Ⅲ1	轻微污染	2001	7	24
兰州	2001-7-24	255	可吸入颗粒物	Ⅳ2	中度重污染	2001	7	25
兰州	2001-7-25	70	可吸入颗粒物	Ⅱ	良	2001	7	26
兰州	2001-7-26	69	可吸入颗粒物	Ⅱ	良	2001	7	27
兰州	2001-7-27	62	可吸入颗粒物	Ⅱ	良	2001	7	28
兰州	2001-7-28	88	可吸入颗粒物	Ⅱ	良	2001	7	29
兰州	2001-7-29	103	可吸入颗粒物	Ⅲ1	轻微污染	2001	7	30
兰州	2001-7-30	102	可吸入颗粒物	Ⅲ1	轻微污染	2001	7	31
兰州	2001-7-31	95	可吸入颗粒物	Ⅱ	良	2001	8	1
兰州	2001-8-1	93	可吸入颗粒物	Ⅱ	良	2001	8	2
兰州	2001-8-2	109	可吸入颗粒物	Ⅲ1	轻微污染	2001	8	3
兰州	2001-8-3	101	可吸入颗粒物	Ⅲ1	轻微污染	2001	8	4
兰州	2001-8-4	81	可吸入颗粒物	Ⅱ	良	2001	8	5
兰州	2001-8-5	86	可吸入颗粒物	Ⅱ	良	2001	8	6
兰州	2001-8-6	77	可吸入颗粒物	Ⅱ	良	2001	8	7
兰州	2001-8-7	79	可吸入颗粒物	Ⅱ	良	2001	8	8
兰州	2001-8-8	73	可吸入颗粒物	Ⅱ	良	2001	8	9
兰州	2001-8-9	112	可吸入颗粒物	Ⅲ1	轻微污染	2001	8	10
兰州	2001-8-10	83	可吸入颗粒物	Ⅱ	良	2001	8	11
兰州	2001-8-11	78	可吸入颗粒物	Ⅱ	良	2001	8	12
兰州	2001-8-12	105	可吸入颗粒物	Ⅲ1	轻微污染	2001	8	13
兰州	2001-8-13	122	可吸入颗粒物	Ⅲ1	轻微污染	2001	8	14
兰州	2001-8-14	113	可吸入颗粒物	Ⅲ1	轻微污染	2001	8	15
兰州	2001-8-15	145	可吸入颗粒物	Ⅲ1	轻微污染	2001	8	16
兰州	2001-8-16	88	可吸入颗粒物	Ⅱ	良	2001	8	17
兰州	2001-8-17	163	可吸入颗粒物	Ⅲ2	轻度污染	2001	8	18
兰州	2001-8-18	58	可吸入颗粒物	Ⅱ	良	2001	8	19
兰州	2001-8-19	77	可吸入颗粒物	Ⅱ	良	2001	8	20
兰州	2001-8-20	149	可吸入颗粒物	Ⅲ1	轻微污染	2001	8	21
兰州	2001-8-21	148	可吸入颗粒物	Ⅲ1	轻微污染	2001	8	22
兰州	2001-8-22	155	可吸入颗粒物	Ⅲ2	轻度污染	2001	8	23
兰州	2001-8-23	140	可吸入颗粒物	Ⅲ1	轻微污染	2001	8	24
兰州	2001-8-24	78	可吸入颗粒物	Ⅱ	良	2001	8	25
兰州	2001-8-25	134	可吸入颗粒物	Ⅲ1	轻微污染	2001	8	26
兰州	2001-8-26	95	可吸入颗粒物	Ⅱ	良	2001	8	27
兰州	2001-8-27	84	可吸入颗粒物	Ⅱ	良	2001	8	28
兰州	2001-8-28	119	可吸入颗粒物	Ⅲ1	轻微污染	2001	8	29
兰州	2001-8-29	108	可吸入颗粒物	Ⅲ1	轻微污染	2001	8	30
兰州	2001-8-30	71	可吸入颗粒物	Ⅱ	良	2001	8	31
兰州	2001-8-31	87	可吸入颗粒物	Ⅱ	良	2001	9	1
兰州	2001-9-1	94	可吸入颗粒物	Ⅱ	良	2001	9	2
兰州	2001-9-2	70	可吸入颗粒物	Ⅱ	良	2001	9	3
兰州	2001-9-3	85	可吸入颗粒物	Ⅱ	良	2001	9	4
兰州	2001-9-4	151	可吸入颗粒物	Ⅲ2	轻度污染	2001	9	5
兰州	2001-9-5	125	可吸入颗粒物	Ⅲ1	轻微污染	2001	9	6
兰州	2001-9-6	107	可吸入颗粒物	Ⅲ1	轻微污染	2001	9	7
兰州	2001-9-7	48	--	Ⅰ	优	2001	9	8
兰州	2001-9-8	114	可吸入颗粒物	Ⅲ1	轻微污染	2001	9	9
兰州	2001-9-9	100	可吸入颗粒物	Ⅱ	良	2001	9	10
兰州	2001-9-10	89	可吸入颗粒物	Ⅱ	良	2001	9	11
兰州	2001-9-11	123	可吸入颗粒物	Ⅲ1	轻微污染	2001	9	12
兰州	2001-9-12	96	可吸入颗粒物	Ⅱ	良	2001	9	13
兰州	2001-9-13	93	可吸入颗粒物	Ⅱ	良	2001	9	14
兰州	2001-9-14	79	可吸入颗粒物	Ⅱ	良	2001	9	15
兰州	2001-9-15	124	可吸入颗粒物	Ⅲ1	轻微污染	2001	9	16
兰州	2001-9-16	104	可吸入颗粒物	Ⅲ1	轻微污染	2001	9	17
兰州	2001-9-17	51	可吸入颗粒物	Ⅱ	良	2001	9	18
兰州	2001-9-18	30	--	Ⅰ	优	2001	9	19
兰州	2001-9-19	31	--	Ⅰ	优	2001	9	20
兰州	2001-9-20	81	可吸入颗粒物	Ⅱ	良	2001	9	21
兰州	2001-9-21	64	可吸入颗粒物	Ⅱ	良	2001	9	22
兰州	2001-9-22	57	可吸入颗粒物	Ⅱ	良	2001	9	23
兰州	2001-9-23	71	可吸入颗粒物	Ⅱ	良	2001	9	24
兰州	2001-9-24	63	可吸入颗粒物	Ⅱ	良	2001	9	25
兰州	2001-9-25	98	可吸入颗粒物	Ⅱ	良	2001	9	26
兰州	2001-9-26	89	可吸入颗粒物	Ⅱ	良	2001	9	27
兰州	2001-9-27	106	可吸入颗粒物	Ⅲ1	轻微污染	2001	9	28
兰州	2001-9-28	62	可吸入颗粒物	Ⅱ	良	2001	9	29
兰州	2001-9-29	75	可吸入颗粒物	Ⅱ	良	2001	9	30
兰州	2001-9-30	93	可吸入颗粒物	Ⅱ	良	2001	10	1
兰州	2001-10-1	156	可吸入颗粒物	Ⅲ2	轻度污染	2001	10	2
兰州	2001-10-2	80	可吸入颗粒物	Ⅱ	良	2001	10	3
兰州	2001-10-3	64	可吸入颗粒物	Ⅱ	良	2001	10	4
兰州	2001-10-4	140	可吸入颗粒物	Ⅲ1	轻微污染	2001	10	5
兰州	2001-10-5	162	可吸入颗粒物	Ⅲ2	轻度污染	2001	10	6
兰州	2001-10-6	93	可吸入颗粒物	Ⅱ	良	2001	10	7
兰州	2001-10-7	153	可吸入颗粒物	Ⅲ2	轻度污染	2001	10	8
兰州	2001-10-8	90	可吸入颗粒物	Ⅱ	良	2001	10	9
兰州	2001-10-9	137	可吸入颗粒物	Ⅲ1	轻微污染	2001	10	10
兰州	2001-10-10	173	可吸入颗粒物	Ⅲ2	轻度污染	2001	10	11
兰州	2001-10-11	128	可吸入颗粒物	Ⅲ1	轻微污染	2001	10	12
兰州	2001-10-12	75	可吸入颗粒物	Ⅱ	良	2001	10	13
兰州	2001-10-13	60	可吸入颗粒物	Ⅱ	良	2001	10	14
兰州	2001-10-14	60	可吸入颗粒物	Ⅱ	良	2001	10	15
兰州	2001-10-15	138	可吸入颗粒物	Ⅲ1	轻微污染	2001	10	16
兰州	2001-10-16	109	可吸入颗粒物	Ⅲ1	轻微污染	2001	10	17
兰州	2001-10-17	124	可吸入颗粒物	Ⅲ1	轻微污染	2001	10	18
兰州	2001-10-18	112	可吸入颗粒物	Ⅲ1	轻微污染	2001	10	19
兰州	2001-10-19	138	可吸入颗粒物	Ⅲ1	轻微污染	2001	10	20
兰州	2001-10-20	148	可吸入颗粒物	Ⅲ1	轻微污染	2001	10	21
兰州	2001-10-21	124	可吸入颗粒物	Ⅲ1	轻微污染	2001	10	22
兰州	2001-10-22	168	可吸入颗粒物	Ⅲ2	轻度污染	2001	10	23
兰州	2001-10-23	242	可吸入颗粒物	Ⅳ1	中度污染	2001	10	24
兰州	2001-10-24	152	可吸入颗粒物	Ⅲ2	轻度污染	2001	10	25
兰州	2001-10-25	181	可吸入颗粒物	Ⅲ2	轻度污染	2001	10	26
兰州	2001-10-26	145	可吸入颗粒物	Ⅲ1	轻微污染	2001	10	27
兰州	2001-10-27	73	可吸入颗粒物	Ⅱ	良	2001	10	28
兰州	2001-10-28	124	可吸入颗粒物	Ⅲ1	轻微污染	2001	10	29
兰州	2001-10-29	160	可吸入颗粒物	Ⅲ2	轻度污染	2001	10	30
兰州	2001-10-30	124	可吸入颗粒物	Ⅲ1	轻微污染	2001	10	31
兰州	2001-10-31	67	可吸入颗粒物	Ⅱ	良	2001	11	1
兰州	2001-11-1	122	可吸入颗粒物	Ⅲ1	轻微污染	2001	11	2
兰州	2001-11-2	107	可吸入颗粒物	Ⅲ1	轻微污染	2001	11	3
兰州	2001-11-3	130	可吸入颗粒物	Ⅲ1	轻微污染	2001	11	4
兰州	2001-11-4	80	可吸入颗粒物	Ⅱ	良	2001	11	5
兰州	2001-11-5	97	二氧化硫	Ⅱ	良	2001	11	6
兰州	2001-11-6	100	可吸入颗粒物	Ⅱ	良	2001	11	7
兰州	2001-11-7	101	可吸入颗粒物	Ⅲ1	轻微污染	2001	11	8
兰州	2001-11-8	135	可吸入颗粒物	Ⅲ1	轻微污染	2001	11	9
兰州	2001-11-9	106	可吸入颗粒物	Ⅲ1	轻微污染	2001	11	10
兰州	2001-11-10	108	可吸入颗粒物	Ⅲ1	轻微污染	2001	11	11
兰州	2001-11-11	120	可吸入颗粒物	Ⅲ1	轻微污染	2001	11	12
兰州	2001-11-12	124	可吸入颗粒物	Ⅲ1	轻微污染	2001	11	13
兰州	2001-11-13	160	可吸入颗粒物	Ⅲ2	轻度污染	2001	11	14
兰州	2001-11-14	177	可吸入颗粒物	Ⅲ2	轻度污染	2001	11	15
兰州	2001-11-15	186	可吸入颗粒物	Ⅲ2	轻度污染	2001	11	16
兰州	2001-11-16	153	可吸入颗粒物	Ⅲ2	轻度污染	2001	11	17
兰州	2001-11-17	140	可吸入颗粒物	Ⅲ1	轻微污染	2001	11	18
兰州	2001-11-18	143	可吸入颗粒物	Ⅲ1	轻微污染	2001	11	19
兰州	2001-11-19	163	可吸入颗粒物	Ⅲ2	轻度污染	2001	11	20
兰州	2001-11-20	170	可吸入颗粒物	Ⅲ2	轻度污染	2001	11	21
兰州	2001-11-21	192	可吸入颗粒物	Ⅲ2	轻度污染	2001	11	22
兰州	2001-11-22	222	可吸入颗粒物	Ⅳ1	中度污染	2001	11	23
兰州	2001-11-23	175	可吸入颗粒物	Ⅲ2	轻度污染	2001	11	24
兰州	2001-11-24	265	可吸入颗粒物	Ⅳ2	中度重污染	2001	11	25
兰州	2001-11-25	97	可吸入颗粒物	Ⅱ	良	2001	11	26
兰州	2001-11-26	122	可吸入颗粒物	Ⅲ1	轻微污染	2001	11	27
兰州	2001-11-27	220	可吸入颗粒物	Ⅳ1	中度污染	2001	11	28
兰州	2001-11-28	149	可吸入颗粒物	Ⅲ1	轻微污染	2001	11	29
兰州	2001-11-29	108	可吸入颗粒物	Ⅲ1	轻微污染	2001	11	30
兰州	2001-11-30	154	可吸入颗粒物	Ⅲ2	轻度污染	2001	12	1
兰州	2001-12-1	154	可吸入颗粒物	Ⅲ2	轻度污染	2001	12	2
兰州	2001-12-2	124	可吸入颗粒物	Ⅲ1	轻微污染	2001	12	3
兰州	2001-12-3	111	可吸入颗粒物	Ⅲ1	轻微污染	2001	12	4
兰州	2001-12-4	122	可吸入颗粒物	Ⅲ1	轻微污染	2001	12	5
兰州	2001-12-5	73	二氧化硫	Ⅱ	良	2001	12	6
兰州	2001-12-6	94	可吸入颗粒物	Ⅱ	良	2001	12	7
兰州	2001-12-7	137	可吸入颗粒物	Ⅲ1	轻微污染	2001	12	8
兰州	2001-12-8	87	二氧化硫	Ⅱ	良	2001	12	9
兰州	2001-12-9	101	二氧化硫	Ⅲ1	轻微污染	2001	12	10
兰州	2001-12-10	118	可吸入颗粒物	Ⅲ1	轻微污染	2001	12	11
兰州	2001-12-11	126	可吸入颗粒物	Ⅲ1	轻微污染	2001	12	12
兰州	2001-12-12	67	可吸入颗粒物	Ⅱ	良	2001	12	13
兰州	2001-12-13	102	二氧化硫	Ⅲ1	轻微污染	2001	12	14
兰州	2001-12-14	142	可吸入颗粒物	Ⅲ1	轻微污染	2001	12	15
兰州	2001-12-15	174	可吸入颗粒物	Ⅲ2	轻度污染	2001	12	16
兰州	2001-12-16	175	可吸入颗粒物	Ⅲ2	轻度污染	2001	12	17
兰州	2001-12-17	296	可吸入颗粒物	Ⅳ2	中度重污染	2001	12	18
兰州	2001-12-18	249	可吸入颗粒物	Ⅳ1	中度污染	2001	12	19
兰州	2001-12-19	183	可吸入颗粒物	Ⅲ2	轻度污染	2001	12	20
兰州	2001-12-20	133	可吸入颗粒物	Ⅲ1	轻微污染	2001	12	21
兰州	2001-12-21	162	可吸入颗粒物	Ⅲ2	轻度污染	2001	12	22
兰州	2001-12-22	333	可吸入颗粒物	Ⅴ	重度污染	2001	12	23
兰州	2001-12-23	333	可吸入颗粒物	Ⅴ	重度污染	2001	12	24
兰州	2001-12-24	198	可吸入颗粒物	Ⅲ2	轻度污染	2001	12	25
兰州	2001-12-25	128	可吸入颗粒物	Ⅲ1	轻微污染	2001	12	26
兰州	2001-12-26	166	可吸入颗粒物	Ⅲ2	轻度污染	2001	12	27
兰州	2001-12-27	135	可吸入颗粒物	Ⅲ1	轻微污染	2001	12	28
兰州	2001-12-28	119	可吸入颗粒物	Ⅲ1	轻微污染	2001	12	29
兰州	2001-12-29	186	可吸入颗粒物	Ⅲ2	轻度污染	2001	12	30
兰州	2001-12-30	200	可吸入颗粒物	Ⅲ2	轻度污染	2001	12	31
兰州	2001-12-31	213	可吸入颗粒物	Ⅳ1	中度污染	2002	1	1
兰州	2002-1-1	296	可吸入颗粒物	Ⅳ2	中度重污染	2002	1	2
兰州	2002-1-2	151	可吸入颗粒物	Ⅲ2	轻度污染	2002	1	3
兰州	2002-1-3	164	可吸入颗粒物	Ⅲ2	轻度污染	2002	1	4
兰州	2002-1-4	163	可吸入颗粒物	Ⅲ2	轻度污染	2002	1	5
兰州	2002-1-5	206	可吸入颗粒物	Ⅳ1	中度污染	2002	1	6
兰州	2002-1-6	348	可吸入颗粒物	Ⅴ	重度污染	2002	1	7
兰州	2002-1-7	178	可吸入颗粒物	Ⅲ2	轻度污染	2002	1	8
兰州	2002-1-8	186	可吸入颗粒物	Ⅲ2	轻度污染	2002	1	9
兰州	2002-1-9	210	可吸入颗粒物	Ⅳ1	中度污染	2002	1	10
兰州	2002-1-10	292	可吸入颗粒物	Ⅳ2	中度重污染	2002	1	11
兰州	2002-1-11	457	可吸入颗粒物	Ⅴ	重度污染	2002	1	12
兰州	2002-1-12	313	可吸入颗粒物	Ⅴ	重度污染	2002	1	13
兰州	2002-1-13	286	可吸入颗粒物	Ⅳ2	中度重污染	2002	1	14
兰州	2002-1-14	362	可吸入颗粒物	Ⅴ	重度污染	2002	1	15
兰州	2002-1-15	156	可吸入颗粒物	Ⅲ2	轻度污染	2002	1	16
兰州	2002-1-16	76	可吸入颗粒物	Ⅱ	良	2002	1	17
兰州	2002-1-17	71	可吸入颗粒物	Ⅱ	良	2002	1	18
兰州	2002-1-18	70	可吸入颗粒物	Ⅱ	良	2002	1	19
兰州	2002-1-19	87	可吸入颗粒物	Ⅱ	良	2002	1	20
兰州	2002-1-20	72	可吸入颗粒物	Ⅱ	良	2002	1	21
兰州	2002-1-21	255	可吸入颗粒物	Ⅳ2	中度重污染	2002	1	22
兰州	2002-1-22	322	可吸入颗粒物	Ⅴ	重度污染	2002	1	23
兰州	2002-1-23	374	可吸入颗粒物	Ⅴ	重度污染	2002	1	24
兰州	2002-1-24	397	可吸入颗粒物	Ⅴ	重度污染	2002	1	25
兰州	2002-1-25	353	可吸入颗粒物	Ⅴ	重度污染	2002	1	26
兰州	2002-1-26	187	可吸入颗粒物	Ⅲ2	轻度污染	2002	1	27
兰州	2002-1-27	158	可吸入颗粒物	Ⅲ2	轻度污染	2002	1	28
兰州	2002-1-28	101	可吸入颗粒物	Ⅲ1	轻微污染	2002	1	29
兰州	2002-1-29	117	可吸入颗粒物	Ⅲ1	轻微污染	2002	1	30
兰州	2002-1-30	500	可吸入颗粒物	Ⅴ	重度污染	2002	1	31
兰州	2002-1-31	153	可吸入颗粒物	Ⅲ2	轻度污染	2002	2	1
兰州	2002-2-1	134	可吸入颗粒物	Ⅲ1	轻微污染	2002	2	2
兰州	2002-2-2	196	可吸入颗粒物	Ⅲ2	轻度污染	2002	2	3
兰州	2002-2-3	149	可吸入颗粒物	Ⅲ1	轻微污染	2002	2	4
兰州	2002-2-4	357	可吸入颗粒物	Ⅴ	重度污染	2002	2	5
兰州	2002-2-5	298	可吸入颗粒物	Ⅳ2	中度重污染	2002	2	6
兰州	2002-2-6	167	可吸入颗粒物	Ⅲ2	轻度污染	2002	2	7
兰州	2002-2-7	145	可吸入颗粒物	Ⅲ1	轻微污染	2002	2	8
兰州	2002-2-8	299	可吸入颗粒物	Ⅳ2	中度重污染	2002	2	9
兰州	2002-2-9	186	可吸入颗粒物	Ⅲ2	轻度污染	2002	2	10
兰州	2002-2-10	119	可吸入颗粒物	Ⅲ1	轻微污染	2002	2	11
兰州	2002-2-11	213	可吸入颗粒物	Ⅳ1	中度污染	2002	2	12
兰州	2002-2-12	130	可吸入颗粒物	Ⅲ1	轻微污染	2002	2	13
兰州	2002-2-13	148	可吸入颗粒物	Ⅲ1	轻微污染	2002	2	14
兰州	2002-2-14	104	二氧化硫	Ⅲ1	轻微污染	2002	2	15
兰州	2002-2-15	125	可吸入颗粒物	Ⅲ1	轻微污染	2002	2	16
兰州	2002-2-16	103	可吸入颗粒物	Ⅲ1	轻微污染	2002	2	17
兰州	2002-2-17	118	可吸入颗粒物	Ⅲ1	轻微污染	2002	2	18
兰州	2002-2-18	114	可吸入颗粒物	Ⅲ1	轻微污染	2002	2	19
兰州	2002-2-19	112	可吸入颗粒物	Ⅲ1	轻微污染	2002	2	20
兰州	2002-2-20	500	可吸入颗粒物	Ⅴ	重度污染	2002	2	21
兰州	2002-2-21	500	可吸入颗粒物	Ⅴ	重度污染	2002	2	22
兰州	2002-2-22	471	可吸入颗粒物	Ⅴ	重度污染	2002	2	23
兰州	2002-2-23	183	可吸入颗粒物	Ⅲ2	轻度污染	2002	2	24
兰州	2002-2-24	128	可吸入颗粒物	Ⅲ1	轻微污染	2002	2	25
兰州	2002-2-25	328	可吸入颗粒物	Ⅴ	重度污染	2002	2	26
兰州	2002-2-26	151	可吸入颗粒物	Ⅲ2	轻度污染	2002	2	27
兰州	2002-2-27	145	可吸入颗粒物	Ⅲ1	轻微污染	2002	2	28
兰州	2002-2-28	139	可吸入颗粒物	Ⅲ1	轻微污染	2002	3	1
兰州	2002-3-1	149	可吸入颗粒物	Ⅲ1	轻微污染	2002	3	2
兰州	2002-3-2	437	可吸入颗粒物	Ⅴ	重度污染	2002	3	3
兰州	2002-3-3	276	可吸入颗粒物	Ⅳ2	中度重污染	2002	3	4
兰州	2002-3-4	191	可吸入颗粒物	Ⅲ2	轻度污染	2002	3	5
兰州	2002-3-5	304	可吸入颗粒物	Ⅴ	重度污染	2002	3	6
兰州	2002-3-6	199	可吸入颗粒物	Ⅲ2	轻度污染	2002	3	7
兰州	2002-3-7	212	可吸入颗粒物	Ⅳ1	中度污染	2002	3	8
兰州	2002-3-8	174	可吸入颗粒物	Ⅲ2	轻度污染	2002	3	9
兰州	2002-3-9	156	可吸入颗粒物	Ⅲ2	轻度污染	2002	3	10
兰州	2002-3-10	130	可吸入颗粒物	Ⅲ1	轻微污染	2002	3	11
兰州	2002-3-11	185	可吸入颗粒物	Ⅲ2	轻度污染	2002	3	12
兰州	2002-3-12	151	可吸入颗粒物	Ⅲ2	轻度污染	2002	3	13
兰州	2002-3-13	157	可吸入颗粒物	Ⅲ2	轻度污染	2002	3	14
兰州	2002-3-14	153	可吸入颗粒物	Ⅲ2	轻度污染	2002	3	15
兰州	2002-3-15	109	可吸入颗粒物	Ⅲ1	轻微污染	2002	3	16
兰州	2002-3-16	103	可吸入颗粒物	Ⅲ1	轻微污染	2002	3	17
兰州	2002-3-17	500	可吸入颗粒物	Ⅴ	重度污染	2002	3	18
兰州	2002-3-18	399	可吸入颗粒物	Ⅴ	重度污染	2002	3	19
兰州	2002-3-19	174	可吸入颗粒物	Ⅲ2	轻度污染	2002	3	20
兰州	2002-3-20	500	可吸入颗粒物	Ⅴ	重度污染	2002	3	21
兰州	2002-3-21	129	可吸入颗粒物	Ⅲ1	轻微污染	2002	3	22
兰州	2002-3-22	500	可吸入颗粒物	Ⅴ	重度污染	2002	3	23
兰州	2002-3-23	424	可吸入颗粒物	Ⅴ	重度污染	2002	3	24
兰州	2002-3-24	171	可吸入颗粒物	Ⅲ2	轻度污染	2002	3	25
兰州	2002-3-25	120	可吸入颗粒物	Ⅲ1	轻微污染	2002	3	26
兰州	2002-3-26	129	可吸入颗粒物	Ⅲ1	轻微污染	2002	3	27
兰州	2002-3-27	187	可吸入颗粒物	Ⅲ2	轻度污染	2002	3	28
兰州	2002-3-28	500	可吸入颗粒物	Ⅴ	重污染	2002	3	29
